User Name,Report Name,Report Folder Path,Report Type,Is Scheduled,Last Execution Date,No. of Execution,Connection,Universe,Calculation View
user96,GL Trial Balance,/User Folders/user96/Dashboards,Crystal,1,2024-06-22 07:28:00,14,Move HANA ALL,U_SERVICE,CV_SERV
user236,Inventory Snapshot,/User Folders/user236/Dashboards,WebI,0,2023-10-21 18:04:00,8,Move HANA ALL,U_FINANCIALS,CV_FIN
user204,Capacity Planning,/SAP Template/Manufacturing,Crystal,1,2024-08-19 00:54:00,2,ORACLE_LINK,U_PRODUCTION,CV_PROD
user8,Production Plan,/User Folders/user8/Dashboards,WebI,0,2025-09-18 00:03:00,26,XYZ,U_INVENTORY,CV_INV
user173,GL Trial Balance,/User Folders/user173/Dashboards,Crystal,1,2023-02-28 23:25:00,5,Move HANA ALL,U_PROCUREMENT,CV_PO
user122,Sales Summary,/User Folders/user122/Reports,WebI,0,2025-03-26 08:58:00,4,ECC_CONN,U_PRODUCTION,
user125,GL Trial Balance,/User Folders/user125/Analysis,WebI,1,2025-09-05 11:58:00,1,API_GATEWAY,U_PRODUCTION,
user78,GL Trial Balance,/User Folders/user78/Reports,Crystal,1,2024-04-21 03:01:00,2,ECC_CONN,U_INVENTORY,
user203,Capacity Planning,/User Folders/user203/Analysis,WebI,1,2024-02-25 11:44:00,2,LEGACY_SYS,U_FINANCIALS,
user89,HR Attrition,/SAP Template/Sales,WebI,0,2024-10-26 23:54:00,4,LEGACY_SYS,U_PROCUREMENT,
user212,Sales Summary 19,/User Folders/user212/Reports,Crystal,1,2025-12-07 08:41:00,25,EXT_REPORT_CONN,U_HR_MASTER,
user229,Forecast Report,/User Folders/user229/Analysis,Crystal,1,2024-01-10 13:25:00,18,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user60,Capacity Planning 8,/User Folders/user60/Dashboards,WebI,0,2023-04-10 06:58:00,2,LEGACY_SYS,U_SALES_ANALYSIS,
user63,HR Attrition,/SAP Template/Manufacturing,WebI,1,2023-10-26 02:31:00,1,API_GATEWAY,U_FINANCIALS,
user13,Production Plan,/SAP Template/HR,Crystal,1,2023-08-01 08:26:00,18,ORACLE_LINK,U_PRODUCTION,CV_PROD
user122,Capacity Planning 18,/SAP Template/Inventory,Crystal,0,2023-11-30 03:34:00,5,ORACLE_LINK,U_INVENTORY,CV_INV
user149,Sales Summary,/User Folders/user149/Analysis,Crystal,1,2023-03-12 07:40:00,1,HANA_CONN2,U_PRODUCTION,CV_PROD
user57,Inventory Snapshot,/User Folders/user57/Reports,WebI,0,2023-09-10 17:37:00,17,ECC_CONN,U_MANUFACTURING,
user226,GL Trial Balance 9,/SAP Template/HR,Crystal,1,2023-11-04 02:39:00,1,ORACLE_LINK,U_SERVICE,CV_SERV
user222,Ticket Dashboard,/User Folders/user222/Reports,Crystal,1,2023-05-13 15:43:00,7,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user143,Capacity Planning 11,/User Folders/user143/Analysis,WebI,0,2023-12-09 18:51:00,2,LEGACY_SYS,U_SALES_ANALYSIS,
user31,Inventory Snapshot,/User Folders/user31/Reports,WebI,0,2023-12-20 16:02:00,2,LEGACY_SYS,U_INVENTORY,
user30,Sales Summary,/SAP Template/Sales,WebI,1,2024-09-24 17:59:00,9,BW HANA ALL,U_SERVICE,CV_SERV
user127,Inventory Snapshot,/User Folders/user127/Analysis,Crystal,1,2025-06-28 03:06:00,8,BW HANA ALL,U_HR_MASTER,CV_HR
user190,Inventory Snapshot,/User Folders/user190/Reports,WebI,0,2023-07-29 11:46:00,5,XYZ,U_FINANCIALS,CV_FIN
user29,Sales Summary,/User Folders/user29/Reports,Crystal,0,2024-09-08 21:25:00,7,BW HANA ALL,U_FINANCIALS,CV_FIN
user149,Ticket Dashboard,/SAP Template/Sales,Crystal,0,2025-10-02 14:04:00,9,EXT_REPORT_CONN,U_INVENTORY,
user160,GL Trial Balance,/User Folders/user160/Analysis,Crystal,1,2025-04-17 17:10:00,2,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user184,Customer Insights,/User Folders/user184/Analysis,Crystal,0,2023-06-11 07:50:00,8,ECC_CONN,U_PROCUREMENT,
user111,HR Attrition,/User Folders/user111/Analysis,Crystal,1,2025-03-25 03:54:00,4,LEGACY_SYS,U_PRODUCTION,
user51,Forecast Report,/User Folders/user51/Analysis,WebI,1,2025-03-02 05:40:00,7,XYZ,U_PROCUREMENT,CV_PO
user36,GL Trial Balance,/User Folders/user36/Analysis,Crystal,0,2023-04-27 16:08:00,11,Move HANA ALL,U_MANUFACTURING,CV_CAP
user181,Forecast Report 20,/SAP Template/Inventory,Crystal,0,2023-02-25 21:10:00,2,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user117,Capacity Planning 5,/SAP Template/HR,Crystal,1,2023-02-27 00:45:00,2,ECC_CONN,U_HR_MASTER,
user21,GL Trial Balance,/User Folders/user21/Analysis,Crystal,1,2025-06-24 18:31:00,5,HANA_CONN2,U_SERVICE,CV_SERV
user87,Forecast Report 12,/User Folders/user87/Analysis,WebI,0,2025-02-19 01:08:00,46,LEGACY_SYS,U_SERVICE,
user25,Capacity Planning,/SAP Template/Manufacturing,Crystal,0,2024-11-21 22:12:00,3,XYZ,U_INVENTORY,CV_INV
user78,Capacity Planning,/User Folders/user78/Dashboards,Crystal,1,2023-02-01 10:21:00,9,Move HANA ALL,U_PRODUCTION,CV_PROD
user238,Sales Summary,/User Folders/user238/Reports,Crystal,0,2025-09-09 05:13:00,6,API_GATEWAY,U_SERVICE,
user183,Customer Insights,/User Folders/user183/Dashboards,WebI,0,2025-02-03 05:19:00,5,HANA_CONN2,U_SERVICE,CV_SERV
user194,Forecast Report 19,/SAP Template/Sales,WebI,0,2024-06-03 23:12:00,1,XYZ,U_HR_MASTER,CV_HR
user118,Capacity Planning,/User Folders/user118/Analysis,Crystal,1,2024-10-26 07:56:00,7,LEGACY_SYS,U_HR_MASTER,
user132,HR Attrition 20,/User Folders/user132/Dashboards,Crystal,1,2024-02-05 01:03:00,28,API_GATEWAY,U_MANUFACTURING,
user216,Ticket Dashboard,/User Folders/user216/Analysis,WebI,0,2025-08-20 22:25:00,9,ECC_CONN,U_PRODUCTION,
user46,Sales Summary 4,/SAP Template/Manufacturing,Crystal,1,2023-10-20 13:52:00,8,EXT_REPORT_CONN,U_SERVICE,
user133,Sales Summary,/User Folders/user133/Analysis,WebI,0,2024-02-25 03:43:00,33,EXT_REPORT_CONN,U_HR_MASTER,
user199,PO Details,/User Folders/user199/Reports,WebI,0,2023-09-20 17:23:00,4,ECC_CONN,U_HR_MASTER,
user227,Ticket Dashboard,/SAP Template/Manufacturing,Crystal,1,2024-04-28 10:36:00,6,API_GATEWAY,U_SERVICE,
user97,GL Trial Balance,/User Folders/user97/Reports,WebI,0,2023-03-05 08:35:00,4,HANA_CONN2,U_PROCUREMENT,CV_PO
user37,GL Trial Balance,/User Folders/user37/Analysis,Crystal,0,2025-06-09 02:00:00,3,BW HANA ALL,U_HR_MASTER,CV_HR
user80,HR Attrition,/User Folders/user80/Analysis,WebI,0,2025-04-23 17:28:00,3,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user82,Ticket Dashboard,/User Folders/user82/Analysis,Crystal,1,2024-08-02 11:17:00,6,XYZ,U_PRODUCTION,CV_PROD
user86,GL Trial Balance,/User Folders/user86/Dashboards,Crystal,1,2024-07-28 00:25:00,3,BW HANA ALL,U_INVENTORY,CV_INV
user210,PO Details,/User Folders/user210/Analysis,WebI,1,2025-01-05 21:12:00,14,API_GATEWAY,U_MANUFACTURING,
user99,Production Plan 9,/User Folders/user99/Reports,Crystal,0,2025-06-14 23:42:00,6,ORACLE_LINK,U_SALES_ANALYSIS,CV_SLS
user55,HR Attrition 17,/User Folders/user55/Reports,Crystal,0,2025-04-09 10:57:00,1,HANA_CONN2,U_MANUFACTURING,CV_CAP
user136,Sales Summary,/SAP Template/HR,WebI,0,2024-11-26 06:05:00,5,BW HANA ALL,U_PROCUREMENT,CV_PO
user13,PO Details,/User Folders/user13/Analysis,WebI,0,2023-06-03 00:45:00,5,XYZ,U_SERVICE,CV_SERV
user29,Production Plan 17,/User Folders/user29/Reports,Crystal,0,2025-11-11 06:02:00,5,LEGACY_SYS,U_SERVICE,
user138,HR Attrition 15,/SAP Template/Sales,Crystal,1,2023-12-23 03:49:00,8,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user40,Production Plan 14,/SAP Template/Manufacturing,WebI,1,2024-02-24 08:31:00,37,ORACLE_LINK,U_SERVICE,CV_SERV
user48,Customer Insights,/User Folders/user48/Reports,Crystal,0,2025-08-12 22:04:00,9,ECC_CONN,U_HR_MASTER,
user66,GL Trial Balance,/SAP Template/HR,Crystal,0,2025-06-23 05:29:00,80,LEGACY_SYS,U_MANUFACTURING,
user129,Inventory Snapshot,/User Folders/user129/Reports,WebI,0,2023-05-17 23:53:00,1,ECC_CONN,U_FINANCIALS,
user107,HR Attrition,/SAP Template/Inventory,WebI,1,2024-02-12 12:22:00,3,Move HANA ALL,U_HR_MASTER,CV_HR
user168,Inventory Snapshot,/User Folders/user168/Analysis,Crystal,1,2025-04-10 16:29:00,6,ECC_CONN,U_PRODUCTION,
user74,Inventory Snapshot,/User Folders/user74/Reports,Crystal,0,2023-06-09 23:17:00,29,BW HANA ALL,U_PRODUCTION,CV_PROD
user55,PO Details,/User Folders/user55/Reports,WebI,0,2023-01-21 11:16:00,4,HANA_CONN2,U_FINANCIALS,CV_FIN
user170,Sales Summary,/User Folders/user170/Reports,WebI,0,2023-06-20 07:42:00,2,LEGACY_SYS,U_SALES_ANALYSIS,
user202,HR Attrition,/SAP Template/Finance,Crystal,1,2025-12-16 10:36:00,25,API_GATEWAY,U_SERVICE,
user79,Production Plan,/SAP Template/HR,Crystal,0,2025-10-03 16:11:00,1,XYZ,U_FINANCIALS,CV_FIN
user196,HR Attrition,/SAP Template/Inventory,Crystal,1,2024-02-29 07:23:00,13,BW HANA ALL,U_PRODUCTION,CV_PROD
user7,PO Details,/User Folders/user7/Dashboards,Crystal,1,2025-07-24 08:26:00,8,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user133,Ticket Dashboard,/SAP Template/Manufacturing,Crystal,0,2025-11-19 12:12:00,1,BW HANA ALL,U_HR_MASTER,CV_HR
user159,Forecast Report 12,/User Folders/user159/Analysis,Crystal,1,2024-05-11 06:50:00,8,ORACLE_LINK,U_INVENTORY,CV_INV
user50,HR Attrition,/User Folders/user50/Dashboards,Crystal,0,2024-12-05 17:26:00,1,Move HANA ALL,U_SERVICE,CV_SERV
user64,PO Details,/User Folders/user64/Dashboards,WebI,1,2023-07-16 04:21:00,6,EXT_REPORT_CONN,U_FINANCIALS,
user131,HR Attrition,/User Folders/user131/Analysis,Crystal,1,2024-10-25 10:01:00,29,BW HANA ALL,U_MANUFACTURING,CV_CAP
user224,Sales Summary 11,/SAP Template/Manufacturing,WebI,1,2023-09-01 04:37:00,9,ECC_CONN,U_PRODUCTION,
user73,Ticket Dashboard,/User Folders/user73/Reports,WebI,0,2023-11-01 21:31:00,7,LEGACY_SYS,U_FINANCIALS,
user201,GL Trial Balance,/User Folders/user201/Analysis,WebI,1,2024-03-06 15:44:00,7,ECC_CONN,U_PROCUREMENT,
user143,Customer Insights 9,/User Folders/user143/Analysis,Crystal,0,2025-05-13 08:38:00,7,BW HANA ALL,U_MANUFACTURING,CV_CAP
user218,Production Plan,/User Folders/user218/Dashboards,WebI,1,2024-05-12 01:14:00,4,Move HANA ALL,U_INVENTORY,CV_INV
user208,Customer Insights,/SAP Template/Finance,Crystal,0,2024-05-14 17:06:00,3,EXT_REPORT_CONN,U_PRODUCTION,
user205,Production Plan,/SAP Template/Inventory,WebI,0,2023-07-08 11:25:00,3,ECC_CONN,U_PRODUCTION,
user24,Customer Insights,/User Folders/user24/Dashboards,WebI,1,2023-07-06 07:18:00,1,Move HANA ALL,U_PROCUREMENT,CV_PO
user6,Forecast Report,/User Folders/user6/Reports,WebI,1,2024-04-08 00:45:00,1,HANA_CONN2,U_INVENTORY,CV_INV
user80,Customer Insights,/User Folders/user80/Reports,WebI,1,2025-06-30 04:50:00,27,XYZ,U_PRODUCTION,CV_PROD
user18,Inventory Snapshot,/User Folders/user18/Dashboards,WebI,1,2025-03-13 01:00:00,4,BW HANA ALL,U_PRODUCTION,CV_PROD
user33,Production Plan 16,/SAP Template/Finance,WebI,1,2025-09-14 22:27:00,9,XYZ,U_HR_MASTER,CV_HR
user156,Ticket Dashboard,/SAP Template/Finance,Crystal,0,2024-10-28 18:55:00,9,LEGACY_SYS,U_SERVICE,
user99,PO Details,/SAP Template/HR,WebI,0,2024-02-07 22:28:00,12,EXT_REPORT_CONN,U_SERVICE,
user67,Inventory Snapshot,/User Folders/user67/Dashboards,WebI,0,2023-06-12 02:19:00,9,LEGACY_SYS,U_PRODUCTION,
user156,Capacity Planning,/User Folders/user156/Dashboards,Crystal,1,2023-10-29 01:39:00,8,API_GATEWAY,U_PROCUREMENT,
user112,Inventory Snapshot,/SAP Template/HR,WebI,0,2025-07-01 11:59:00,23,ECC_CONN,U_PROCUREMENT,
user20,Customer Insights,/SAP Template/Inventory,WebI,1,2025-03-29 01:43:00,2,ORACLE_LINK,U_FINANCIALS,CV_FIN
user140,HR Attrition,/SAP Template/HR,WebI,1,2024-05-08 05:53:00,35,EXT_REPORT_CONN,U_MANUFACTURING,
user1,GL Trial Balance,/User Folders/user1/Analysis,WebI,1,2025-08-29 14:30:00,5,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user211,GL Trial Balance,/User Folders/user211/Dashboards,WebI,0,2024-06-27 11:28:00,2,API_GATEWAY,U_FINANCIALS,
user250,GL Trial Balance,/SAP Template/Finance,Crystal,1,2025-06-14 14:11:00,4,ECC_CONN,U_MANUFACTURING,
user3,HR Attrition 19,/SAP Template/HR,Crystal,1,2023-07-05 00:27:00,4,Move HANA ALL,U_INVENTORY,CV_INV
user231,Inventory Snapshot 6,/User Folders/user231/Analysis,WebI,1,2023-12-23 12:28:00,3,XYZ,U_MANUFACTURING,CV_CAP
user227,Forecast Report,/User Folders/user227/Dashboards,Crystal,0,2025-05-24 12:04:00,3,XYZ,U_FINANCIALS,CV_FIN
user112,Forecast Report,/SAP Template/Sales,WebI,0,2025-11-07 20:27:00,9,XYZ,U_INVENTORY,CV_INV
user219,Production Plan,/SAP Template/Manufacturing,WebI,0,2023-08-09 04:00:00,4,ORACLE_LINK,U_FINANCIALS,CV_FIN
user60,Production Plan,/User Folders/user60/Reports,WebI,0,2025-01-26 06:38:00,4,XYZ,U_SALES_ANALYSIS,CV_SLS
user125,Customer Insights,/User Folders/user125/Dashboards,Crystal,0,2023-04-17 02:32:00,23,API_GATEWAY,U_SALES_ANALYSIS,
user229,Customer Insights,/SAP Template/Finance,WebI,0,2024-09-26 04:05:00,7,LEGACY_SYS,U_FINANCIALS,
user163,Inventory Snapshot,/User Folders/user163/Dashboards,WebI,1,2025-06-27 01:03:00,1,Move HANA ALL,U_HR_MASTER,CV_HR
user249,GL Trial Balance,/User Folders/user249/Dashboards,Crystal,0,2025-04-29 02:57:00,29,Move HANA ALL,U_SERVICE,CV_SERV
user128,Ticket Dashboard,/User Folders/user128/Dashboards,Crystal,1,2024-11-25 05:50:00,95,XYZ,U_SERVICE,CV_SERV
user163,PO Details,/User Folders/user163/Dashboards,Crystal,1,2023-10-02 04:16:00,24,BW HANA ALL,U_PRODUCTION,CV_PROD
user187,HR Attrition 17,/SAP Template/Inventory,Crystal,1,2023-07-07 01:46:00,12,BW HANA ALL,U_HR_MASTER,CV_HR
user37,Forecast Report 3,/User Folders/user37/Reports,Crystal,0,2024-03-28 21:11:00,10,LEGACY_SYS,U_SERVICE,
user245,Production Plan,/User Folders/user245/Reports,WebI,0,2024-06-01 15:08:00,5,ECC_CONN,U_SALES_ANALYSIS,
user65,Customer Insights,/User Folders/user65/Reports,WebI,1,2025-07-26 09:00:00,7,EXT_REPORT_CONN,U_HR_MASTER,
user170,Capacity Planning,/User Folders/user170/Dashboards,WebI,0,2025-03-19 09:08:00,22,Move HANA ALL,U_INVENTORY,CV_INV
user136,Customer Insights,/User Folders/user136/Analysis,WebI,1,2023-01-19 23:37:00,32,Move HANA ALL,U_FINANCIALS,CV_FIN
user158,Forecast Report 13,/User Folders/user158/Reports,Crystal,1,2024-08-12 07:13:00,10,EXT_REPORT_CONN,U_INVENTORY,
user242,Forecast Report,/User Folders/user242/Dashboards,Crystal,0,2025-07-16 12:27:00,15,ORACLE_LINK,U_FINANCIALS,CV_FIN
user67,Ticket Dashboard,/User Folders/user67/Reports,WebI,1,2024-01-09 09:20:00,7,API_GATEWAY,U_PRODUCTION,
user64,Ticket Dashboard,/SAP Template/Inventory,WebI,1,2025-05-21 05:42:00,2,LEGACY_SYS,U_SALES_ANALYSIS,
user215,Production Plan,/SAP Template/Inventory,Crystal,1,2025-05-13 07:28:00,5,LEGACY_SYS,U_MANUFACTURING,
user39,HR Attrition 8,/User Folders/user39/Reports,Crystal,1,2025-05-06 12:55:00,6,BW HANA ALL,U_PRODUCTION,CV_PROD
user35,Ticket Dashboard,/User Folders/user35/Dashboards,WebI,0,2025-07-25 23:26:00,7,ORACLE_LINK,U_FINANCIALS,CV_FIN
user27,Sales Summary,/User Folders/user27/Analysis,Crystal,0,2024-02-05 08:05:00,2,XYZ,U_INVENTORY,CV_INV
user197,PO Details,/SAP Template/Finance,WebI,1,2024-04-27 08:38:00,1,API_GATEWAY,U_SERVICE,
user129,Forecast Report,/User Folders/user129/Analysis,WebI,0,2024-11-15 00:58:00,6,BW HANA ALL,U_SALES_ANALYSIS,CV_SLS
user76,Ticket Dashboard,/User Folders/user76/Dashboards,Crystal,0,2025-08-20 19:26:00,25,ECC_CONN,U_SERVICE,
user24,PO Details,/User Folders/user24/Dashboards,Crystal,0,2023-05-16 00:42:00,31,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user4,Ticket Dashboard,/User Folders/user4/Analysis,WebI,1,2023-08-27 16:47:00,2,LEGACY_SYS,U_INVENTORY,
user143,Sales Summary 8,/User Folders/user143/Analysis,Crystal,1,2023-01-13 01:18:00,8,XYZ,U_PROCUREMENT,CV_PO
user164,Sales Summary,/User Folders/user164/Reports,WebI,1,2025-02-08 19:48:00,8,LEGACY_SYS,U_SERVICE,
user18,Capacity Planning,/User Folders/user18/Analysis,WebI,0,2025-10-13 13:39:00,89,XYZ,U_FINANCIALS,CV_FIN
user148,GL Trial Balance 10,/SAP Template/HR,Crystal,1,2023-01-25 16:00:00,2,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user234,Sales Summary,/SAP Template/Manufacturing,WebI,0,2023-05-29 22:29:00,1,Move HANA ALL,U_HR_MASTER,CV_HR
user165,HR Attrition,/User Folders/user165/Analysis,Crystal,0,2024-03-12 13:25:00,2,BW HANA ALL,U_HR_MASTER,CV_HR
user22,Sales Summary,/User Folders/user22/Reports,WebI,0,2025-08-31 19:18:00,14,XYZ,U_MANUFACTURING,CV_CAP
user141,GL Trial Balance,/User Folders/user141/Dashboards,Crystal,0,2025-03-27 16:59:00,1,EXT_REPORT_CONN,U_INVENTORY,
user216,Sales Summary,/User Folders/user216/Dashboards,Crystal,0,2025-08-22 02:44:00,20,Move HANA ALL,U_MANUFACTURING,CV_CAP
user163,Forecast Report,/SAP Template/Finance,Crystal,1,2024-07-27 03:33:00,27,ORACLE_LINK,U_MANUFACTURING,CV_CAP
user22,Forecast Report 19,/User Folders/user22/Analysis,WebI,0,2023-06-13 20:54:00,38,XYZ,U_HR_MASTER,CV_HR
user43,Forecast Report,/SAP Template/Inventory,Crystal,0,2023-03-27 10:42:00,32,ORACLE_LINK,U_HR_MASTER,CV_HR
user68,Capacity Planning 2,/User Folders/user68/Reports,Crystal,0,2024-11-09 23:44:00,6,API_GATEWAY,U_SALES_ANALYSIS,
user166,Customer Insights,/SAP Template/Manufacturing,WebI,0,2023-09-11 06:44:00,9,ORACLE_LINK,U_PRODUCTION,CV_PROD
user174,Customer Insights,/SAP Template/Sales,WebI,1,2025-11-23 16:14:00,6,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user1,GL Trial Balance,/User Folders/user1/Reports,Crystal,0,2023-11-15 06:30:00,7,Move HANA ALL,U_HR_MASTER,CV_HR
user24,Capacity Planning 15,/User Folders/user24/Reports,WebI,0,2023-01-01 11:43:00,13,Move HANA ALL,U_MANUFACTURING,CV_CAP
user112,Inventory Snapshot,/User Folders/user112/Dashboards,WebI,0,2024-06-16 05:06:00,29,XYZ,U_PROCUREMENT,CV_PO
user185,Capacity Planning,/SAP Template/Inventory,WebI,1,2025-03-24 17:12:00,5,HANA_CONN2,U_INVENTORY,CV_INV
user183,Sales Summary,/User Folders/user183/Reports,Crystal,1,2023-07-20 09:28:00,4,LEGACY_SYS,U_SERVICE,
user6,Ticket Dashboard,/SAP Template/Finance,Crystal,0,2023-06-28 04:26:00,54,XYZ,U_HR_MASTER,CV_HR
user184,Production Plan,/User Folders/user184/Dashboards,Crystal,0,2023-07-14 04:42:00,7,EXT_REPORT_CONN,U_SERVICE,
user158,PO Details,/SAP Template/Finance,Crystal,0,2024-03-03 03:37:00,9,LEGACY_SYS,U_PROCUREMENT,
user244,Customer Insights,/SAP Template/Sales,Crystal,1,2024-04-07 19:27:00,29,LEGACY_SYS,U_PRODUCTION,
user40,HR Attrition,/User Folders/user40/Analysis,WebI,0,2023-10-13 12:42:00,37,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user30,Capacity Planning,/User Folders/user30/Reports,Crystal,1,2024-12-26 21:56:00,35,API_GATEWAY,U_SERVICE,
user128,PO Details,/User Folders/user128/Reports,WebI,0,2023-03-30 15:45:00,35,API_GATEWAY,U_FINANCIALS,
user117,HR Attrition,/User Folders/user117/Dashboards,Crystal,1,2023-08-29 08:33:00,3,HANA_CONN2,U_PRODUCTION,CV_PROD
user152,Capacity Planning 9,/User Folders/user152/Dashboards,Crystal,0,2025-10-03 03:52:00,1,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user31,Sales Summary,/SAP Template/Inventory,WebI,1,2023-01-23 15:40:00,8,LEGACY_SYS,U_SALES_ANALYSIS,
user173,PO Details 17,/User Folders/user173/Analysis,Crystal,1,2023-02-08 10:44:00,29,XYZ,U_FINANCIALS,CV_FIN
user241,Sales Summary,/SAP Template/Manufacturing,Crystal,0,2024-09-09 10:55:00,9,ORACLE_LINK,U_PRODUCTION,CV_PROD
user20,Customer Insights,/User Folders/user20/Analysis,Crystal,0,2023-11-13 15:59:00,8,LEGACY_SYS,U_SERVICE,
user92,PO Details,/SAP Template/Inventory,Crystal,0,2024-11-03 01:15:00,9,XYZ,U_INVENTORY,CV_INV
user173,Production Plan,/User Folders/user173/Analysis,Crystal,1,2025-08-17 20:27:00,3,EXT_REPORT_CONN,U_PROCUREMENT,
user139,Production Plan,/User Folders/user139/Analysis,Crystal,0,2025-03-29 20:06:00,2,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user199,Sales Summary 1,/User Folders/user199/Analysis,Crystal,0,2023-04-27 17:17:00,8,HANA_CONN2,U_PROCUREMENT,CV_PO
user48,Inventory Snapshot,/SAP Template/HR,Crystal,0,2023-03-29 03:28:00,9,API_GATEWAY,U_FINANCIALS,
user100,PO Details,/SAP Template/Inventory,Crystal,0,2025-01-28 01:56:00,7,API_GATEWAY,U_FINANCIALS,
user110,HR Attrition,/User Folders/user110/Dashboards,Crystal,1,2025-11-19 15:34:00,5,Move HANA ALL,U_PRODUCTION,CV_PROD
user134,Sales Summary,/User Folders/user134/Analysis,WebI,0,2025-01-27 13:02:00,8,ECC_CONN,U_SERVICE,
user151,Inventory Snapshot,/User Folders/user151/Reports,Crystal,0,2023-07-20 18:18:00,19,EXT_REPORT_CONN,U_SALES_ANALYSIS,
user124,GL Trial Balance,/User Folders/user124/Analysis,Crystal,1,2023-01-01 18:58:00,13,BW HANA ALL,U_INVENTORY,CV_INV
user173,PO Details,/SAP Template/Finance,WebI,0,2023-03-07 04:13:00,7,API_GATEWAY,U_MANUFACTURING,
user9,Sales Summary,/SAP Template/Sales,Crystal,1,2025-05-07 02:11:00,2,HANA_CONN2,U_FINANCIALS,CV_FIN
user68,Customer Insights,/SAP Template/Finance,WebI,0,2024-06-06 08:26:00,8,XYZ,U_MANUFACTURING,CV_CAP
user119,Forecast Report,/User Folders/user119/Reports,WebI,1,2025-08-22 15:11:00,6,ECC_CONN,U_FINANCIALS,
user76,Inventory Snapshot,/User Folders/user76/Analysis,Crystal,1,2024-04-01 20:33:00,2,ECC_CONN,U_PRODUCTION,
user223,Customer Insights 5,/User Folders/user223/Analysis,WebI,0,2023-07-06 21:03:00,1,Move HANA ALL,U_SALES_ANALYSIS,CV_SLS
user138,Sales Summary,/User Folders/user138/Reports,WebI,1,2023-10-11 05:53:00,1,BW HANA ALL,U_INVENTORY,CV_INV
user87,Inventory Snapshot,/SAP Template/HR,WebI,1,2025-08-28 03:09:00,7,BW HANA ALL,U_PRODUCTION,CV_PROD
user71,Customer Insights,/User Folders/user71/Reports,WebI,0,2025-02-22 06:01:00,54,BW HANA ALL,U_HR_MASTER,CV_HR
user54,GL Trial Balance,/User Folders/user54/Dashboards,Crystal,0,2024-10-26 09:33:00,2,LEGACY_SYS,U_INVENTORY,
user54,Forecast Report,/User Folders/user54/Dashboards,Crystal,1,2024-12-17 02:57:00,35,ORACLE_LINK,U_PROCUREMENT,CV_PO
user141,Ticket Dashboard,/User Folders/user141/Reports,Crystal,0,2023-01-08 03:20:00,1,API_GATEWAY,U_MANUFACTURING,
user51,Forecast Report,/User Folders/user51/Reports,WebI,1,2024-09-13 23:53:00,7,ECC_CONN,U_SERVICE,
user63,Production Plan,/User Folders/user63/Reports,Crystal,0,2025-07-05 17:50:00,2,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user137,Ticket Dashboard,/User Folders/user137/Analysis,Crystal,0,2025-10-08 00:40:00,5,HANA_CONN2,U_SALES_ANALYSIS,CV_SLS
user191,Customer Insights,/User Folders/user191/Analysis,WebI,0,2023-02-05 09:43:00,18,LEGACY_SYS,U_SERVICE,
user24,Production Plan,/SAP Template/HR,WebI,1,2024-08-23 20:24:00,4,BW HANA ALL,U_HR_MASTER,CV_HR
user197,Capacity Planning 4,/User Folders/user197/Dashboards,WebI,0,2023-02-04 19:50:00,7,API_GATEWAY,U_FINANCIALS,
user55,Forecast Report,/User Folders/user55/Reports,WebI,1,2025-12-01 00:10:00,2,HANA_CONN2,U_PROCUREMENT,CV_PO
user79,Customer Insights,/User Folders/user79/Reports,WebI,0,2024-05-09 23:14:00,6,ECC_CONN,U_SALES_ANALYSIS,
user129,Production Plan,/User Folders/user129/Analysis,WebI,0,2023-12-13 00:22:00,21,HANA_CONN2,U_PROCUREMENT,CV_PO
user79,Inventory Snapshot,/User Folders/user79/Reports,Crystal,1,2023-03-11 23:51:00,6,API_GATEWAY,U_SERVICE,
user127,Production Plan,/User Folders/user127/Reports,Crystal,0,2025-08-14 07:53:00,22,XYZ,U_INVENTORY,CV_INV
user173,Sales Summary,/SAP Template/Inventory,WebI,1,2024-02-25 22:28:00,2,XYZ,U_FINANCIALS,CV_FIN
user231,HR Attrition,/User Folders/user231/Reports,Crystal,0,2025-05-03 05:54:00,8,ECC_CONN,U_PROCUREMENT,
user131,Inventory Snapshot,/User Folders/user131/Dashboards,Crystal,0,2025-06-16 21:22:00,3,Move HANA ALL,U_PROCUREMENT,CV_PO
user145,Production Plan,/SAP Template/Inventory,WebI,0,2023-09-08 22:03:00,1,API_GATEWAY,U_PRODUCTION,
